date,year,month,day,station_id,station,station_name,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,wind_mean_kmh,wind_max_kmh
2014-07-16,2014,7,16,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-07-17,2014,7,17,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,13.2,,,,,
2014-07-18,2014,7,18,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-07-19,2014,7,19,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-07-20,2014,7,20,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-07-21,2014,7,21,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-07-22,2014,7,22,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-07-23,2014,7,23,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-07-24,2014,7,24,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-07-25,2014,7,25,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-07-26,2014,7,26,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-07-27,2014,7,27,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,5.4,,,,,
2014-07-28,2014,7,28,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-07-29,2014,7,29,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,35.4,,,,,
2014-07-30,2014,7,30,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,20.8,,,,,
2014-07-31,2014,7,31,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,13.2,,,,,
2014-08-01,2014,8,1,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-08-02,2014,8,2,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,5.4,,,,,
2014-08-03,2014,8,3,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,1.8,,,,,
2014-08-04,2014,8,4,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.2,,,,,
2014-08-05,2014,8,5,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,3.0,,,,,
2014-08-06,2014,8,6,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.8,,,,,
2014-08-07,2014,8,7,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-08-08,2014,8,8,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.2,,,,,
2014-08-09,2014,8,9,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-08-10,2014,8,10,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,3.2,,,,,
2014-08-11,2014,8,11,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.2,,,,,
2014-08-12,2014,8,12,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,3.4,,,,,
2014-08-13,2014,8,13,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,1.4,,,,,
2014-08-14,2014,8,14,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,11.4,,,,,
2014-08-15,2014,8,15,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,64.2,,,,,
2014-08-16,2014,8,16,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-08-17,2014,8,17,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-08-18,2014,8,18,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-08-19,2014,8,19,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,28.0,,,,,
2014-08-20,2014,8,20,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,8.8,,,,,
2014-08-21,2014,8,21,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,6.0,,,,,
2014-08-22,2014,8,22,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,1.0,,,,,
2014-08-23,2014,8,23,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,14.4,,,,,
2014-08-24,2014,8,24,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,2.8,,,,,
2014-08-25,2014,8,25,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,6.8,,,,,
2014-08-26,2014,8,26,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,3.4,,,,,
2014-08-27,2014,8,27,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,20.0,,,,,
2014-08-28,2014,8,28,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,11.8,,,,,
2014-08-29,2014,8,29,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,25.6,,,,,
2014-08-30,2014,8,30,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.4,,,,,
2014-08-31,2014,8,31,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.8,,,,,
2014-09-01,2014,9,1,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-09-02,2014,9,2,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-09-03,2014,9,3,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,31.2,,,,,
2014-09-04,2014,9,4,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-09-05,2014,9,5,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,7.2,,,,,
2014-09-06,2014,9,6,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.2,,,,,
2014-09-07,2014,9,7,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.2,,,,,
2014-09-08,2014,9,8,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-09-09,2014,9,9,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-09-10,2014,9,10,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-09-11,2014,9,11,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,18.2,,,,,
2014-09-12,2014,9,12,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-09-13,2014,9,13,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-09-14,2014,9,14,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-09-15,2014,9,15,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-09-16,2014,9,16,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-09-17,2014,9,17,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-09-18,2014,9,18,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,2.8,,,,,
2014-09-19,2014,9,19,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.2,,,,,
2014-09-20,2014,9,20,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,5.2,,,,,
2014-09-21,2014,9,21,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,4.4,,,,,
2014-09-22,2014,9,22,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-09-23,2014,9,23,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-09-24,2014,9,24,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,36.8,,,,,
2014-09-25,2014,9,25,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,14.4,,,,,
2014-09-26,2014,9,26,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-09-27,2014,9,27,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-09-28,2014,9,28,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-09-29,2014,9,29,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-09-30,2014,9,30,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-10-01,2014,10,1,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-10-02,2014,10,2,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-10-03,2014,10,3,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-10-04,2014,10,4,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,2.0,,,,,
2014-10-05,2014,10,5,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-10-06,2014,10,6,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-10-07,2014,10,7,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-10-08,2014,10,8,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-10-09,2014,10,9,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-10-10,2014,10,10,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-10-11,2014,10,11,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-10-12,2014,10,12,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,3.2,,,,,
2014-10-13,2014,10,13,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-10-14,2014,10,14,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,28.8,,,,,
2014-10-15,2014,10,15,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,2.4,,,,,
2014-10-16,2014,10,16,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,5.8,,,,,
2014-10-17,2014,10,17,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,15.6,,,,,
2014-10-18,2014,10,18,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,1.2,,,,,
2014-10-19,2014,10,19,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-10-20,2014,10,20,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-10-21,2014,10,21,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,60.2,,,,,
2014-10-22,2014,10,22,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,4.6,,,,,
2014-10-23,2014,10,23,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-10-24,2014,10,24,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-10-25,2014,10,25,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-10-26,2014,10,26,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-10-27,2014,10,27,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.8,,,,,
2014-10-28,2014,10,28,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,1.4,,,,,
2014-10-29,2014,10,29,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-10-30,2014,10,30,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-10-31,2014,10,31,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,30.4,,,,,
2014-11-01,2014,11,1,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-11-02,2014,11,2,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-11-03,2014,11,3,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-11-04,2014,11,4,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-11-05,2014,11,5,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,9.6,,,,,
2014-11-06,2014,11,6,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,10.6,,,,,
2014-11-07,2014,11,7,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,11.8,,,,,
2014-11-08,2014,11,8,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,57.2,,,,,
2014-11-09,2014,11,9,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,7.6,,,,,
2014-11-10,2014,11,10,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.2,,,,,
2014-11-11,2014,11,11,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,9.0,,,,,
2014-11-12,2014,11,12,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,42.0,,,,,
2014-11-13,2014,11,13,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,31.2,,,,,
2014-11-14,2014,11,14,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-11-15,2014,11,15,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,19.2,,,,,
2014-11-16,2014,11,16,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,3.8,,,,,
2014-11-17,2014,11,17,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,37.4,,,,,
2014-11-18,2014,11,18,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,4.2,,,,,
2014-11-19,2014,11,19,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-11-20,2014,11,20,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,13.2,,,,,
2014-11-21,2014,11,21,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.2,,,,,
2014-11-22,2014,11,22,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,5.2,,,,,
2014-11-23,2014,11,23,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,19.6,,,,,
2014-11-24,2014,11,24,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,1.8,,,,,
2014-11-25,2014,11,25,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,3.8,,,,,
2014-11-26,2014,11,26,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,26.2,,,,,
2014-11-27,2014,11,27,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,2.6,,,,,
2014-11-28,2014,11,28,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-11-29,2014,11,29,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,39.2,,,,,
2014-11-30,2014,11,30,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-12-01,2014,12,1,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,8.0,,,,,
2014-12-02,2014,12,2,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-12-03,2014,12,3,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-12-04,2014,12,4,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,69.0,,,,,
2014-12-05,2014,12,5,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-12-06,2014,12,6,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,1.6,,,,,
2014-12-07,2014,12,7,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,4.4,,,,,
2014-12-08,2014,12,8,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,3.6,,,,,
2014-12-09,2014,12,9,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-12-10,2014,12,10,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-12-11,2014,12,11,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,40.4,,,,,
2014-12-12,2014,12,12,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-12-13,2014,12,13,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,29.8,,,,,
2014-12-14,2014,12,14,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,1.0,,,,,
2014-12-15,2014,12,15,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-12-16,2014,12,16,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,1.6,,,,,
2014-12-17,2014,12,17,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,8.8,,,,,
2014-12-18,2014,12,18,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-12-19,2014,12,19,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,31.8,,,,,
2014-12-20,2014,12,20,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.4,,,,,
2014-12-21,2014,12,21,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,19.8,,,,,
2014-12-22,2014,12,22,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.2,,,,,
2014-12-23,2014,12,23,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,1.2,,,,,
2014-12-24,2014,12,24,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,10.2,,,,,
2014-12-25,2014,12,25,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-12-26,2014,12,26,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,52.4,,,,,
2014-12-27,2014,12,27,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,10.4,,,,,
2014-12-28,2014,12,28,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,2.2,,,,,
2014-12-29,2014,12,29,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,3.2,,,,,
2014-12-30,2014,12,30,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2014-12-31,2014,12,31,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-01-01,2015,1,1,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.6,,,,,
2015-01-02,2015,1,2,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-01-03,2015,1,3,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.2,,,,,
2015-01-04,2015,1,4,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-01-05,2015,1,5,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-01-06,2015,1,6,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,35.6,,,,,
2015-01-07,2015,1,7,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,1.0,,,,,
2015-01-08,2015,1,8,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,2.4,,,,,
2015-01-09,2015,1,9,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,1.0,,,,,
2015-01-10,2015,1,10,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,1.4,,,,,
2015-01-11,2015,1,11,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,2.0,,,,,
2015-01-12,2015,1,12,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.4,,,,,
2015-01-13,2015,1,13,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-01-14,2015,1,14,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-01-15,2015,1,15,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-01-16,2015,1,16,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-01-17,2015,1,17,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-01-18,2015,1,18,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-01-19,2015,1,19,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-01-20,2015,1,20,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-01-21,2015,1,21,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,40.8,,,,,
2015-01-22,2015,1,22,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.2,,,,,
2015-01-23,2015,1,23,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.6,,,,,
2015-01-24,2015,1,24,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-01-25,2015,1,25,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-01-26,2015,1,26,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-01-27,2015,1,27,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-01-28,2015,1,28,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.2,,,,,
2015-01-29,2015,1,29,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-01-30,2015,1,30,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-01-31,2015,1,31,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-02-01,2015,2,1,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-02-02,2015,2,2,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.2,,,,,
2015-02-03,2015,2,3,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-02-04,2015,2,4,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,4.0,,,,,
2015-02-05,2015,2,5,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.2,,,,,
2015-02-06,2015,2,6,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,10.8,,,,,
2015-02-07,2015,2,7,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-02-08,2015,2,8,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-02-09,2015,2,9,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-02-10,2015,2,10,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-02-11,2015,2,11,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-02-12,2015,2,12,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-02-13,2015,2,13,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-02-14,2015,2,14,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-02-15,2015,2,15,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-02-16,2015,2,16,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-02-17,2015,2,17,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-02-18,2015,2,18,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-02-19,2015,2,19,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,15.8,,,,,
2015-02-20,2015,2,20,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-02-21,2015,2,21,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-02-22,2015,2,22,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-02-23,2015,2,23,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,7.4,,,,,
2015-02-24,2015,2,24,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.2,,,,,
2015-02-25,2015,2,25,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,3.0,,,,,
2015-02-26,2015,2,26,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-02-27,2015,2,27,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-02-28,2015,2,28,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-03-01,2015,3,1,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-03-02,2015,3,2,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,1.8,,,,,
2015-03-03,2015,3,3,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-03-04,2015,3,4,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.2,,,,,
2015-03-05,2015,3,5,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-03-06,2015,3,6,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-03-07,2015,3,7,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-03-08,2015,3,8,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.2,,,,,
2015-03-09,2015,3,9,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,2.8,,,,,
2015-03-10,2015,3,10,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-03-11,2015,3,11,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,16.8,,,,,
2015-03-12,2015,3,12,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.2,,,,,
2015-03-13,2015,3,13,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-03-14,2015,3,14,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.2,,,,,
2015-03-15,2015,3,15,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-03-16,2015,3,16,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.6,,,,,
2015-03-17,2015,3,17,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.2,,,,,
2015-03-18,2015,3,18,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-03-19,2015,3,19,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,37.2,,,,,
2015-03-20,2015,3,20,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-03-21,2015,3,21,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,9.6,,,,,
2015-03-22,2015,3,22,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,69.8,,,,,
2015-03-23,2015,3,23,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.2,,,,,
2015-03-24,2015,3,24,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-03-25,2015,3,25,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-03-26,2015,3,26,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-03-27,2015,3,27,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.0,,,,,
2015-03-28,2015,3,28,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,4.4,,,,,
2015-03-29,2015,3,29,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,23.4,,,,,
2015-03-30,2015,3,30,S69,Upper Peirce Reservoir Park,Upper Peirce Reservoir,0.2,,,,,
